Date,Part_ID,Price,Quantity,Cost,Revenue,Margin
2025-08-25,Brake_Pad_A,40.54,82,19.92,3324.2799999999997,1690.8399999999997
2025-08-25,Oil_Filter_B,13.67,287,5.14,3923.29,2448.11
2025-08-25,Spark_Plug_C,26.59,173,8.33,4600.07,3158.9799999999996
2025-08-25,Air_Filter_D,22.82,186,7.02,4244.52,2938.8
2025-08-25,Shock_Absorber_E,105.29,58,60.13,6106.820000000001,2619.28
2025-08-26,Brake_Pad_A,42.72,99,19.41,4229.28,2307.69
2025-08-26,Oil_Filter_B,15.7,226,5.03,3548.2,2411.4199999999996
2025-08-26,Spark_Plug_C,22.04,225,7.76,4959.0,3213.0
2025-08-26,Air_Filter_D,21.01,203,6.94,4265.030000000001,2856.21
2025-08-26,Shock_Absorber_E,125.54,38,57.55,4770.52,2583.6200000000003
2025-08-27,Brake_Pad_A,39.77,110,20.52,4374.700000000001,2117.5000000000005
2025-08-27,Oil_Filter_B,13.93,251,4.93,3496.43,2259.0
2025-08-27,Spark_Plug_C,23.06,178,7.7,4104.679999999999,2734.08
2025-08-27,Air_Filter_D,22.49,186,7.07,4183.139999999999,2868.1199999999994
2025-08-27,Shock_Absorber_E,121.57,34,57.31,4133.38,2184.8399999999997
2025-08-28,Brake_Pad_A,43.59,85,20.39,3705.15,1972.0000000000002
2025-08-28,Oil_Filter_B,15.14,270,5.17,4087.8,2691.9
2025-08-28,Spark_Plug_C,22.9,219,7.94,5015.099999999999,3276.2399999999993
2025-08-28,Air_Filter_D,18.78,243,6.68,4563.54,2940.3
2025-08-28,Shock_Absorber_E,106.02,51,62.09,5407.0199999999995,2240.43
2025-08-29,Brake_Pad_A,41.43,120,20.92,4971.6,2461.2
2025-08-29,Oil_Filter_B,16.52,248,5.03,4096.96,2849.5199999999995
2025-08-29,Spark_Plug_C,25.44,179,7.75,4553.76,3166.51
2025-08-29,Air_Filter_D,17.03,269,7.23,4581.070000000001,2636.2000000000003
2025-08-29,Shock_Absorber_E,120.16,57,62.04,6849.12,3312.8399999999997
2025-08-30,Brake_Pad_A,40.25,117,19.34,4709.25,2446.47
2025-08-30,Oil_Filter_B,13.6,328,4.98,4460.8,2827.3599999999997
2025-08-30,Spark_Plug_C,23.6,206,7.89,4861.6,3236.26
2025-08-30,Air_Filter_D,19.56,257,6.81,5026.92,3276.75
2025-08-30,Shock_Absorber_E,116.83,53,58.62,6191.99,3085.13
2025-08-31,Brake_Pad_A,38.88,107,19.05,4160.16,2121.8100000000004
2025-08-31,Oil_Filter_B,15.79,294,5.1,4642.259999999999,3142.8599999999997
2025-08-31,Spark_Plug_C,28.56,182,7.68,5197.92,3800.16
2025-08-31,Air_Filter_D,17.89,265,7.12,4740.85,2854.0499999999997
2025-08-31,Shock_Absorber_E,114.1,43,59.9,4906.3,2330.6
2025-09-01,Brake_Pad_A,48.09,83,19.59,3991.4700000000003,2365.5000000000005
2025-09-01,Oil_Filter_B,13.7,282,4.92,3863.3999999999996,2475.96
2025-09-01,Spark_Plug_C,21.52,213,7.86,4583.76,2909.58
2025-09-01,Air_Filter_D,21.01,227,7.32,4769.27,3107.63
2025-09-01,Shock_Absorber_E,102.77,72,58.96,7399.44,3154.3199999999997
2025-09-02,Brake_Pad_A,40.58,106,19.63,4301.48,2220.7
2025-09-02,Oil_Filter_B,15.18,280,5.18,4250.4,2800.0
2025-09-02,Spark_Plug_C,27.04,137,7.79,3704.48,2637.25
2025-09-02,Air_Filter_D,20.35,220,6.81,4477.0,2978.8000000000006
2025-09-02,Shock_Absorber_E,121.17,35,57.01,4240.95,2245.6
2025-09-03,Brake_Pad_A,42.62,104,19.19,4432.48,2436.72
2025-09-03,Oil_Filter_B,15.08,257,5.17,3875.56,2546.87
2025-09-03,Spark_Plug_C,25.87,178,8.34,4604.860000000001,3120.34
2025-09-03,Air_Filter_D,22.59,202,6.97,4563.18,3155.2400000000002
2025-09-03,Shock_Absorber_E,108.72,58,57.62,6305.76,2963.8
2025-09-04,Brake_Pad_A,40.92,101,20.13,4132.92,2099.7900000000004
2025-09-04,Oil_Filter_B,15.82,254,4.97,4018.28,2755.9000000000005
2025-09-04,Spark_Plug_C,26.19,141,7.84,3692.79,2587.3500000000004
2025-09-04,Air_Filter_D,18.96,281,6.87,5327.76,3397.29
2025-09-04,Shock_Absorber_E,120.36,54,61.46,6499.44,3180.6
2025-09-05,Brake_Pad_A,49.81,75,19.71,3735.75,2257.5
2025-09-05,Oil_Filter_B,16.5,214,5.09,3531.0,2441.7400000000002
2025-09-05,Spark_Plug_C,25.49,174,7.76,4435.259999999999,3085.0199999999995
2025-09-05,Air_Filter_D,19.58,232,6.83,4542.5599999999995,2957.9999999999995
2025-09-05,Shock_Absorber_E,133.24,39,61.35,5196.360000000001,2803.7100000000005
2025-09-06,Brake_Pad_A,38.73,102,19.76,3950.4599999999996,1934.9399999999996
2025-09-06,Oil_Filter_B,14.35,276,5.06,3960.6,2564.04
2025-09-06,Spark_Plug_C,22.48,230,7.98,5170.400000000001,3335.0
2025-09-06,Air_Filter_D,22.12,194,7.08,4291.28,2917.76
2025-09-06,Shock_Absorber_E,118.48,48,62.82,5687.04,2671.6800000000003
2025-09-07,Brake_Pad_A,46.82,94,19.32,4401.08,2585.0
2025-09-07,Oil_Filter_B,16.05,255,4.9,4092.75,2843.25
2025-09-07,Spark_Plug_C,25.81,160,7.74,4129.599999999999,2891.2
2025-09-07,Air_Filter_D,17.38,253,7.27,4397.139999999999,2557.83
2025-09-07,Shock_Absorber_E,103.98,52,59.89,5406.96,2292.6800000000003
2025-09-08,Brake_Pad_A,38.87,113,19.94,4392.3099999999995,2139.0899999999997
2025-09-08,Oil_Filter_B,13.95,281,5.19,3919.95,2461.5599999999995
2025-09-08,Spark_Plug_C,22.63,227,7.77,5137.01,3373.22
2025-09-08,Air_Filter_D,17.22,262,7.32,4511.639999999999,2593.7999999999997
2025-09-08,Shock_Absorber_E,133.64,31,61.14,4142.839999999999,2247.4999999999995
2025-09-09,Brake_Pad_A,49.99,88,20.55,4399.12,2590.7200000000003
2025-09-09,Oil_Filter_B,13.93,280,5.22,3900.4,2438.8
2025-09-09,Spark_Plug_C,23.43,201,8.37,4709.43,3027.06
2025-09-09,Air_Filter_D,19.01,252,6.95,4790.52,3039.120000000001
2025-09-09,Shock_Absorber_E,115.61,54,62.33,6242.94,2877.12
2025-09-10,Brake_Pad_A,43.48,97,19.38,4217.5599999999995,2337.7
2025-09-10,Oil_Filter_B,16.28,259,4.84,4216.52,2962.9600000000005
2025-09-10,Spark_Plug_C,24.41,203,7.69,4955.2300000000005,3394.16
2025-09-10,Air_Filter_D,22.94,183,7.18,4198.02,2884.0800000000004
2025-09-10,Shock_Absorber_E,125.68,43,62.06,5404.240000000001,2735.6600000000003
2025-09-11,Brake_Pad_A,41.42,98,20.19,4059.1600000000003,2080.54
2025-09-11,Oil_Filter_B,13.88,281,4.76,3900.28,2562.7200000000003
2025-09-11,Spark_Plug_C,21.94,228,8.29,5002.320000000001,3112.2000000000003
2025-09-11,Air_Filter_D,21.17,191,7.34,4043.4700000000003,2641.53
2025-09-11,Shock_Absorber_E,121.12,48,59.63,5813.76,2951.52
2025-09-12,Brake_Pad_A,49.81,70,19.89,3486.7000000000003,2094.4
2025-09-12,Oil_Filter_B,15.96,253,4.8,4037.88,2823.48
2025-09-12,Spark_Plug_C,24.03,201,8.13,4830.030000000001,3195.9
2025-09-12,Air_Filter_D,17.99,218,7.3,3921.8199999999997,2330.4199999999996
2025-09-12,Shock_Absorber_E,121.86,50,60.56,6093.0,3065.0
2025-09-13,Brake_Pad_A,44.93,111,20.46,4987.23,2716.17
2025-09-13,Oil_Filter_B,12.96,307,5.21,3978.7200000000003,2379.2500000000005
2025-09-13,Spark_Plug_C,23.18,193,7.79,4473.74,2970.27
2025-09-13,Air_Filter_D,17.78,274,7.25,4871.72,2885.2200000000003
2025-09-13,Shock_Absorber_E,131.92,33,57.5,4353.36,2455.8599999999997
2025-09-14,Brake_Pad_A,50.61,76,19.61,3846.36,2356.0
2025-09-14,Oil_Filter_B,14.82,261,5.15,3868.02,2523.87
2025-09-14,Spark_Plug_C,27.51,149,8.3,4098.99,2862.29
2025-09-14,Air_Filter_D,17.32,284,7.12,4918.88,2896.7999999999997
2025-09-14,Shock_Absorber_E,122.97,44,57.61,5410.68,2875.84
2025-09-15,Brake_Pad_A,42.93,97,19.43,4164.21,2279.5
2025-09-15,Oil_Filter_B,16.36,248,5.13,4057.2799999999997,2785.04
2025-09-15,Spark_Plug_C,21.93,221,7.89,4846.53,3102.8399999999997
2025-09-15,Air_Filter_D,20.61,222,6.95,4575.42,3032.52
2025-09-15,Shock_Absorber_E,110.16,53,62.1,5838.48,2547.18
2025-09-16,Brake_Pad_A,40.21,104,20.56,4181.84,2043.6000000000001
2025-09-16,Oil_Filter_B,14.17,283,5.09,4010.11,2569.64
2025-09-16,Spark_Plug_C,22.4,194,8.21,4345.599999999999,2752.8599999999997
2025-09-16,Air_Filter_D,18.77,224,6.82,4204.48,2676.7999999999997
2025-09-16,Shock_Absorber_E,110.46,52,62.28,5743.92,2505.3599999999997
2025-09-17,Brake_Pad_A,44.42,89,19.49,3953.38,2218.7700000000004
2025-09-17,Oil_Filter_B,12.98,339,4.85,4400.22,2756.07
2025-09-17,Spark_Plug_C,24.79,182,7.72,4511.78,3106.7400000000002
2025-09-17,Air_Filter_D,19.27,243,6.95,4682.61,2993.76
2025-09-17,Shock_Absorber_E,122.06,53,57.8,6469.18,3405.78
2025-09-18,Brake_Pad_A,44.86,98,19.85,4396.28,2450.98
2025-09-18,Oil_Filter_B,12.83,296,5.05,3797.68,2302.88
2025-09-18,Spark_Plug_C,24.65,181,7.63,4461.65,3080.62
2025-09-18,Air_Filter_D,22.36,182,7.11,4069.52,2775.5
2025-09-18,Shock_Absorber_E,125.81,49,59.7,6164.6900000000005,3239.39
2025-09-19,Brake_Pad_A,46.52,92,19.95,4279.84,2444.4400000000005
2025-09-19,Oil_Filter_B,15.65,264,5.06,4131.6,2795.7599999999998
2025-09-19,Spark_Plug_C,26.64,169,8.15,4502.16,3124.8100000000004
2025-09-19,Air_Filter_D,19.7,217,7.04,4274.9,2747.2200000000003
2025-09-19,Shock_Absorber_E,123.26,41,57.42,5053.66,2699.44
2025-09-20,Brake_Pad_A,48.68,75,20.38,3651.0,2122.5
2025-09-20,Oil_Filter_B,14.87,294,4.89,4371.78,2934.1200000000003
2025-09-20,Spark_Plug_C,27.97,168,7.62,4698.96,3418.7999999999997
2025-09-20,Air_Filter_D,17.54,260,7.27,4560.4,2670.2
2025-09-20,Shock_Absorber_E,118.31,54,60.07,6388.74,3144.96
2025-09-21,Brake_Pad_A,48.91,72,20.97,3521.5199999999995,2011.6799999999998
2025-09-21,Oil_Filter_B,14.06,301,4.77,4232.06,2796.2900000000004
2025-09-21,Spark_Plug_C,26.97,147,7.67,3964.5899999999997,2837.0999999999995
2025-09-21,Air_Filter_D,22.68,190,6.74,4309.2,3028.6
2025-09-21,Shock_Absorber_E,136.06,39,60.0,5306.34,2966.34
2025-09-22,Brake_Pad_A,44.66,77,19.49,3438.8199999999997,1938.09
2025-09-22,Oil_Filter_B,17.15,258,4.83,4424.7,3178.5599999999995
2025-09-22,Spark_Plug_C,27.14,142,7.77,3853.88,2750.54
2025-09-22,Air_Filter_D,20.34,235,6.71,4779.9,3203.0499999999997
2025-09-22,Shock_Absorber_E,118.72,51,58.32,6054.72,3080.4
2025-09-23,Brake_Pad_A,51.04,86,19.42,4389.44,2719.3199999999997
2025-09-23,Oil_Filter_B,14.28,272,5.14,3884.16,2486.08
2025-09-23,Spark_Plug_C,26.68,177,8.3,4722.36,3253.2599999999998
2025-09-23,Air_Filter_D,18.63,215,7.11,4005.45,2476.7999999999997
2025-09-23,Shock_Absorber_E,105.42,62,58.28,6536.04,2922.68
2025-09-24,Brake_Pad_A,39.31,99,19.47,3891.69,1964.1600000000003
2025-09-24,Oil_Filter_B,13.62,296,5.16,4031.52,2504.16
2025-09-24,Spark_Plug_C,22.63,208,7.99,4707.04,3045.12
2025-09-24,Air_Filter_D,17.34,259,7.06,4491.06,2662.5200000000004
2025-09-24,Shock_Absorber_E,129.32,32,61.89,4138.24,2157.7599999999998
2025-09-25,Brake_Pad_A,48.62,100,20.14,4862.0,2847.9999999999995
2025-09-25,Oil_Filter_B,16.31,242,4.86,3947.0199999999995,2770.8999999999996
2025-09-25,Spark_Plug_C,26.57,143,8.15,3799.51,2634.0600000000004
2025-09-25,Air_Filter_D,18.5,231,7.18,4273.5,2614.92
2025-09-25,Shock_Absorber_E,133.55,38,61.85,5074.900000000001,2724.600000000001
2025-09-26,Brake_Pad_A,50.33,78,19.25,3925.74,2424.24
2025-09-26,Oil_Filter_B,14.53,265,4.81,3850.45,2575.7999999999997
2025-09-26,Spark_Plug_C,27.29,144,7.8,3929.7599999999998,2806.56
2025-09-26,Air_Filter_D,18.55,242,6.73,4489.1,2860.44
2025-09-26,Shock_Absorber_E,108.32,53,58.45,5740.96,2643.1099999999997
2025-09-27,Brake_Pad_A,44.87,73,19.94,3275.5099999999998,1819.8899999999996
2025-09-27,Oil_Filter_B,14.54,256,5.25,3722.24,2378.24
2025-09-27,Spark_Plug_C,24.22,204,8.19,4940.88,3270.1200000000003
2025-09-27,Air_Filter_D,17.77,254,6.76,4513.58,2796.54
2025-09-27,Shock_Absorber_E,117.35,38,59.74,4459.3,2189.18
2025-09-28,Brake_Pad_A,45.42,77,20.17,3497.34,1944.25
2025-09-28,Oil_Filter_B,17.18,218,5.18,3745.24,2616.0
2025-09-28,Spark_Plug_C,21.79,241,7.93,5251.389999999999,3340.2599999999998
2025-09-28,Air_Filter_D,18.86,229,7.27,4318.94,2654.11
2025-09-28,Shock_Absorber_E,128.06,43,58.54,5506.58,2989.3600000000006
2025-09-29,Brake_Pad_A,46.59,85,19.62,3960.15,2292.4500000000003
2025-09-29,Oil_Filter_B,15.64,283,4.78,4426.12,3073.3799999999997
2025-09-29,Spark_Plug_C,25.12,173,8.36,4345.76,2899.4800000000005
2025-09-29,Air_Filter_D,19.91,224,6.72,4459.84,2954.5600000000004
2025-09-29,Shock_Absorber_E,111.13,65,57.08,7223.45,3513.25
2025-09-30,Brake_Pad_A,41.01,106,20.68,4347.0599999999995,2154.98
2025-09-30,Oil_Filter_B,14.06,316,5.1,4442.96,2831.36
2025-09-30,Spark_Plug_C,25.73,155,8.25,3988.15,2709.4
2025-09-30,Air_Filter_D,20.71,234,6.91,4846.14,3229.2000000000003
2025-09-30,Shock_Absorber_E,135.19,30,57.84,4055.7,2320.5
2025-10-01,Brake_Pad_A,46.08,101,20.49,4654.08,2584.59
2025-10-01,Oil_Filter_B,16.37,249,4.77,4076.13,2888.4000000000005
2025-10-01,Spark_Plug_C,23.1,185,7.75,4273.5,2839.7500000000005
2025-10-01,Air_Filter_D,17.23,265,7.28,4565.95,2636.75
2025-10-01,Shock_Absorber_E,104.53,51,61.58,5331.03,2190.4500000000003
2025-10-02,Brake_Pad_A,44.05,104,19.56,4581.2,2546.96
2025-10-02,Oil_Filter_B,13.17,284,5.21,3740.28,2260.64
2025-10-02,Spark_Plug_C,21.84,217,8.32,4739.28,2933.8399999999997
2025-10-02,Air_Filter_D,22.99,204,6.93,4689.96,3276.24
2025-10-02,Shock_Absorber_E,125.28,38,60.46,4760.64,2463.16
2025-10-03,Brake_Pad_A,50.85,94,20.04,4779.900000000001,2896.1400000000003
2025-10-03,Oil_Filter_B,13.67,293,5.2,4005.31,2481.7099999999996
2025-10-03,Spark_Plug_C,27.17,146,7.87,3966.82,2817.8
2025-10-03,Air_Filter_D,17.06,248,7.24,4230.88,2435.3599999999997
2025-10-03,Shock_Absorber_E,111.31,50,58.7,5565.5,2630.5
2025-10-04,Brake_Pad_A,39.86,89,20.19,3547.54,1750.6299999999999
2025-10-04,Oil_Filter_B,13.6,285,4.96,3876.0,2462.4
2025-10-04,Spark_Plug_C,28.12,151,8.2,4246.12,3007.92
2025-10-04,Air_Filter_D,17.44,232,6.99,4046.0800000000004,2424.4
2025-10-04,Shock_Absorber_E,130.45,48,60.58,6261.599999999999,3353.7599999999993
2025-10-05,Brake_Pad_A,45.01,105,20.55,4726.05,2568.2999999999997
2025-10-05,Oil_Filter_B,13.94,266,4.89,3708.04,2407.3
2025-10-05,Spark_Plug_C,23.88,180,7.88,4298.4,2880.0
2025-10-05,Air_Filter_D,20.94,193,7.22,4041.42,2647.9600000000005
2025-10-05,Shock_Absorber_E,133.97,31,61.61,4153.07,2243.16
2025-10-06,Brake_Pad_A,42.15,95,19.27,4004.25,2173.6
2025-10-06,Oil_Filter_B,12.87,285,4.79,3667.95,2302.7999999999997
2025-10-06,Spark_Plug_C,22.67,202,7.75,4579.34,3013.84
2025-10-06,Air_Filter_D,22.47,196,7.06,4404.12,3020.36
2025-10-06,Shock_Absorber_E,110.05,62,61.94,6823.099999999999,2982.82
2025-10-07,Brake_Pad_A,43.73,92,20.76,4023.16,2113.24
2025-10-07,Oil_Filter_B,17.09,235,4.86,4016.15,2874.05
2025-10-07,Spark_Plug_C,25.34,163,8.35,4130.42,2769.3700000000003
2025-10-07,Air_Filter_D,17.88,258,6.73,4613.04,2876.7
2025-10-07,Shock_Absorber_E,113.74,51,61.8,5800.74,2648.94
2025-10-08,Brake_Pad_A,51.37,69,19.91,3544.5299999999997,2170.74
2025-10-08,Oil_Filter_B,16.11,245,5.02,3946.95,2717.05
2025-10-08,Spark_Plug_C,28.42,145,8.38,4120.900000000001,2905.7999999999997
2025-10-08,Air_Filter_D,21.17,222,7.33,4699.740000000001,3072.4800000000005
2025-10-08,Shock_Absorber_E,126.8,50,61.41,6340.0,3269.5
2025-10-09,Brake_Pad_A,42.17,91,19.59,3837.4700000000003,2054.78
2025-10-09,Oil_Filter_B,15.28,254,4.81,3881.12,2659.3799999999997
2025-10-09,Spark_Plug_C,27.47,160,8.03,4395.2,3110.3999999999996
2025-10-09,Air_Filter_D,18.69,233,6.69,4354.77,2796.0
2025-10-09,Shock_Absorber_E,137.49,32,59.14,4399.68,2507.2000000000003
2025-10-10,Brake_Pad_A,47.35,91,19.23,4308.85,2558.92
2025-10-10,Oil_Filter_B,15.71,250,4.96,3927.5,2687.5
2025-10-10,Spark_Plug_C,24.5,184,7.85,4508.0,3063.6
2025-10-10,Air_Filter_D,18.89,207,7.05,3910.23,2450.88
2025-10-10,Shock_Absorber_E,114.58,54,59.82,6187.32,2957.04
2025-10-11,Brake_Pad_A,45.15,94,19.58,4244.099999999999,2403.58
2025-10-11,Oil_Filter_B,13.38,276,5.19,3692.88,2260.4400000000005
2025-10-11,Spark_Plug_C,24.32,173,8.27,4207.36,2776.65
2025-10-11,Air_Filter_D,22.28,207,6.66,4611.96,3233.34
2025-10-11,Shock_Absorber_E,105.86,46,57.42,4869.56,2228.24
2025-10-12,Brake_Pad_A,44.95,89,20.74,4000.55,2154.6900000000005
2025-10-12,Oil_Filter_B,13.52,287,4.77,3880.24,2511.25
2025-10-12,Spark_Plug_C,26.3,185,8.07,4865.5,3372.55
2025-10-12,Air_Filter_D,17.46,246,6.87,4295.16,2605.14
2025-10-12,Shock_Absorber_E,133.51,34,59.6,4539.34,2512.94
2025-10-13,Brake_Pad_A,44.45,95,19.12,4222.75,2406.3500000000004
2025-10-13,Oil_Filter_B,14.95,288,4.78,4305.599999999999,2928.9599999999996
2025-10-13,Spark_Plug_C,22.4,225,8.05,5040.0,3228.7499999999995
2025-10-13,Air_Filter_D,19.81,249,7.22,4932.69,3134.91
2025-10-13,Shock_Absorber_E,131.28,40,62.19,5251.2,2763.6000000000004
2025-10-14,Brake_Pad_A,50.75,100,20.75,5075.0,3000.0
2025-10-14,Oil_Filter_B,14.5,255,4.83,3697.5,2465.85
2025-10-14,Spark_Plug_C,23.12,202,8.39,4670.24,2975.46
2025-10-14,Air_Filter_D,19.65,230,7.03,4519.5,2902.5999999999995
2025-10-14,Shock_Absorber_E,120.64,34,61.23,4101.76,2019.94
2025-10-15,Brake_Pad_A,41.02,94,19.35,3855.88,2036.9800000000002
2025-10-15,Oil_Filter_B,16.38,275,4.97,4504.5,3137.75
2025-10-15,Spark_Plug_C,26.94,142,8.2,3825.48,2661.0800000000004
2025-10-15,Air_Filter_D,19.55,249,7.23,4867.95,3067.6800000000003
2025-10-15,Shock_Absorber_E,131.42,48,62.7,6308.16,3298.5599999999995
2025-10-16,Brake_Pad_A,40.3,86,20.66,3465.7999999999997,1689.0399999999997
2025-10-16,Oil_Filter_B,14.88,291,4.85,4330.08,2918.7300000000005
2025-10-16,Spark_Plug_C,28.37,142,7.94,4028.54,2901.06
2025-10-16,Air_Filter_D,18.03,244,6.79,4399.320000000001,2742.5600000000004
2025-10-16,Shock_Absorber_E,108.73,55,60.41,5980.150000000001,2657.6000000000004
2025-10-17,Brake_Pad_A,50.31,83,20.34,4175.7300000000005,2487.51
2025-10-17,Oil_Filter_B,14.77,284,5.18,4194.68,2723.56
2025-10-17,Spark_Plug_C,27.08,150,7.61,4061.9999999999995,2920.5
2025-10-17,Air_Filter_D,18.3,216,7.18,3952.8,2401.92
2025-10-17,Shock_Absorber_E,131.29,42,60.9,5514.179999999999,2956.379999999999
2025-10-18,Brake_Pad_A,39.39,95,20.31,3742.05,1812.6000000000001
2025-10-18,Oil_Filter_B,13.41,279,4.87,3741.39,2382.66
2025-10-18,Spark_Plug_C,22.95,201,7.95,4612.95,3015.0
2025-10-18,Air_Filter_D,21.66,218,6.68,4721.88,3265.64
2025-10-18,Shock_Absorber_E,133.61,26,57.13,3473.8600000000006,1988.4800000000005
2025-10-19,Brake_Pad_A,46.73,100,19.74,4673.0,2699.0
2025-10-19,Oil_Filter_B,14.09,266,4.82,3747.94,2465.8199999999997
2025-10-19,Spark_Plug_C,22.11,206,8.37,4554.66,2830.44
2025-10-19,Air_Filter_D,20.47,219,6.78,4482.929999999999,2998.1099999999997
2025-10-19,Shock_Absorber_E,107.15,39,59.54,4178.85,1856.7900000000002
2025-10-20,Brake_Pad_A,40.77,98,19.91,3995.4600000000005,2044.2800000000002
2025-10-20,Oil_Filter_B,13.97,280,4.96,3911.6000000000004,2522.8000000000006
2025-10-20,Spark_Plug_C,28.62,142,8.27,4064.04,2889.7000000000003
2025-10-20,Air_Filter_D,22.71,212,7.25,4814.52,3277.52
2025-10-20,Shock_Absorber_E,104.72,64,60.14,6702.08,2853.12
2025-10-21,Brake_Pad_A,50.73,83,19.07,4210.59,2627.7799999999997
2025-10-21,Oil_Filter_B,16.96,250,4.82,4240.0,3035.0
2025-10-21,Spark_Plug_C,27.47,171,8.12,4697.37,3308.8500000000004
2025-10-21,Air_Filter_D,19.2,227,7.23,4358.4,2717.1899999999996
2025-10-21,Shock_Absorber_E,105.15,62,60.16,6519.3,2789.3800000000006
2025-10-22,Brake_Pad_A,50.76,59,19.86,2994.8399999999997,1823.1
2025-10-22,Oil_Filter_B,13.03,320,4.76,4169.599999999999,2646.3999999999996
2025-10-22,Spark_Plug_C,21.55,231,7.95,4978.05,3141.6000000000004
2025-10-22,Air_Filter_D,20.33,237,6.81,4818.21,3204.24
2025-10-22,Shock_Absorber_E,124.07,45,60.73,5583.15,2850.2999999999997
2025-10-23,Brake_Pad_A,51.33,78,19.2,4003.74,2506.1399999999994
2025-10-23,Oil_Filter_B,14.46,294,4.77,4251.240000000001,2848.8600000000006
2025-10-23,Spark_Plug_C,25.35,198,8.29,5019.3,3377.8800000000006
2025-10-23,Air_Filter_D,22.52,195,6.96,4391.4,3034.2
2025-10-23,Shock_Absorber_E,125.59,38,59.55,4772.42,2509.5200000000004
2025-10-24,Brake_Pad_A,40.22,115,19.8,4625.3,2348.2999999999997
2025-10-24,Oil_Filter_B,16.77,249,5.23,4175.73,2873.4599999999996
2025-10-24,Spark_Plug_C,27.9,140,8.38,3906.0,2732.7999999999993
2025-10-24,Air_Filter_D,19.23,230,6.73,4422.900000000001,2875.0
2025-10-24,Shock_Absorber_E,128.65,45,57.24,5789.25,3213.45
2025-10-25,Brake_Pad_A,51.55,73,20.81,3763.1499999999996,2244.02
2025-10-25,Oil_Filter_B,15.38,252,5.25,3875.76,2552.76
2025-10-25,Spark_Plug_C,21.9,240,8.02,5256.0,3331.2
2025-10-25,Air_Filter_D,22.49,189,7.04,4250.61,2920.0499999999997
2025-10-25,Shock_Absorber_E,102.49,60,59.43,6149.4,2583.6
2025-10-26,Brake_Pad_A,38.79,120,19.66,4654.8,2295.6
2025-10-26,Oil_Filter_B,16.67,263,4.79,4384.21,3124.4400000000005
2025-10-26,Spark_Plug_C,26.62,161,7.96,4285.82,3004.26
2025-10-26,Air_Filter_D,19.08,236,7.28,4502.879999999999,2784.7999999999993
2025-10-26,Shock_Absorber_E,103.79,61,59.81,6331.1900000000005,2682.78
2025-10-27,Brake_Pad_A,50.2,76,20.26,3815.2000000000003,2275.44
2025-10-27,Oil_Filter_B,16.95,260,4.87,4407.0,3140.7999999999997
2025-10-27,Spark_Plug_C,24.21,176,7.98,4260.96,2856.48
2025-10-27,Air_Filter_D,22.74,197,7.31,4479.78,3039.71
2025-10-27,Shock_Absorber_E,133.57,31,59.09,4140.67,2308.8799999999997
2025-10-28,Brake_Pad_A,43.65,90,19.9,3928.5,2137.5
2025-10-28,Oil_Filter_B,15.11,271,4.83,4094.81,2785.8799999999997
2025-10-28,Spark_Plug_C,25.84,163,7.86,4211.92,2930.7400000000002
2025-10-28,Air_Filter_D,18.97,244,6.85,4628.679999999999,2957.2799999999997
2025-10-28,Shock_Absorber_E,117.0,45,60.6,5265.0,2538.0
2025-10-29,Brake_Pad_A,45.9,93,19.25,4268.7,2478.45
2025-10-29,Oil_Filter_B,16.17,277,4.95,4479.09,3107.9400000000005
2025-10-29,Spark_Plug_C,24.99,184,7.63,4598.16,3194.24
2025-10-29,Air_Filter_D,21.33,185,7.23,3946.0499999999997,2608.4999999999995
2025-10-29,Shock_Absorber_E,118.24,57,59.47,6739.679999999999,3349.89
2025-10-30,Brake_Pad_A,40.73,124,20.7,5050.5199999999995,2483.72
2025-10-30,Oil_Filter_B,14.29,286,4.86,4086.9399999999996,2696.98
2025-10-30,Spark_Plug_C,24.86,150,7.94,3729.0,2537.9999999999995
2025-10-30,Air_Filter_D,21.68,195,6.71,4227.6,2919.1499999999996
2025-10-30,Shock_Absorber_E,128.42,41,62.01,5265.219999999999,2722.81
2025-10-31,Brake_Pad_A,50.89,72,19.54,3664.08,2257.2000000000003
2025-10-31,Oil_Filter_B,16.21,277,5.07,4490.17,3085.78
2025-10-31,Spark_Plug_C,25.1,190,8.27,4769.0,3197.7000000000003
2025-10-31,Air_Filter_D,21.06,225,7.27,4738.5,3102.75
2025-10-31,Shock_Absorber_E,111.07,51,59.96,5664.57,2606.6099999999997
2025-11-01,Brake_Pad_A,50.25,76,20.78,3819.0,2239.72
2025-11-01,Oil_Filter_B,14.84,277,4.89,4110.68,2756.1499999999996
2025-11-01,Spark_Plug_C,26.17,153,8.22,4004.01,2746.3500000000004
2025-11-01,Air_Filter_D,18.14,261,6.78,4734.54,2964.96
2025-11-01,Shock_Absorber_E,111.84,51,60.83,5703.84,2601.51
2025-11-02,Brake_Pad_A,45.44,98,20.24,4453.12,2469.6
2025-11-02,Oil_Filter_B,16.29,249,5.06,4056.2099999999996,2796.27
2025-11-02,Spark_Plug_C,27.42,161,8.03,4414.62,3121.79
2025-11-02,Air_Filter_D,19.23,247,7.24,4749.81,2961.53
2025-11-02,Shock_Absorber_E,126.41,45,62.91,5688.45,2857.5
2025-11-03,Brake_Pad_A,49.61,90,20.07,4464.9,2658.6
2025-11-03,Oil_Filter_B,13.37,303,5.03,4051.1099999999997,2527.02
